No,id,member_id,loan_status_class
68669,20358831,22631568,1
68670,15379463,17451912,1
68671,28582664,31105782,1
68672,8956140,10748222,1
68673,661005,845379,1
68674,20759639,23032328,1
68675,1550643,1816757,1
68676,12458723,14470841,1
68677,6160283,7642406,1
68678,23553316,25926258,1
68679,35348531,38028016,1
68680,12946669,14978860,1
68681,3654901,4607056,1
68682,16962646,19095187,1
68683,18555801,20718417,1
68684,31346707,33909905,1
68685,12175106,14167264,1
68686,2276103,2698365,1
68687,8145197,9887301,0
68688,6296688,7828511,1
68689,1260548,1503913,1
68690,9245248,11077359,1
68691,11325971,13238126,1
68692,2645856,3188128,1
68693,2435617,2917863,1
68694,15079285,17151724,1
68695,20399734,22672361,1
68696,10167202,12019112,1
68697,1514331,1776496,1
68698,1446022,1698379,0
68699,34864234,37547560,0
68700,18894926,21077675,1
68701,15340604,17413038,1
68702,1500908,1761899,0
68703,21571029,23883919,1
68704,3356128,4169663,1
68705,3057136,3729758,1
68706,5156488,6478797,1
68707,29154542,31697754,1
68708,13347521,15389707,1
68709,891745,1108595,1
68710,24795198,27118141,1
68711,27651922,30155075,1
68712,4195685,5337937,1
68713,37680165,40452880,1
68714,778066,980603,1
68715,3367458,4220090,1
68716,1176843,1418400,1
68717,3163715,3876394,1
68718,15500352,17592779,1
68719,5186708,6509018,0
68720,12475793,14487929,1
68721,30695664,33248826,1
68722,6699618,8301877,1
68723,6290440,7821699,1
68724,16543121,18635527,1
68725,14539290,16601595,1
68726,7945090,9667193,1
68727,7378970,9040949,1
68728,4312313,5495075,1
68729,6934624,8576771,1
68730,8064961,9787094,1
68731,6925865,8567932,1
68732,8669125,10440929,1
68733,23945572,26318166,1
68734,1465960,1722093,1
68735,25807368,28260325,1
68736,10595885,12527954,1
68737,3194749,3927471,1
68738,3368356,4221105,1
68739,3485029,4367233,1
68740,14849233,16921669,1
68741,28844025,31367252,1
68742,7336496,8998589,1
68743,32480201,35093523,1
68744,8485011,10237134,1
68745,1520433,1783547,1
68746,1569574,1837125,1
68747,21370263,23683166,1
68748,7904644,9626792,1
68749,34342579,37005881,1
68750,17713786,19846313,1
68751,15479933,17552381,1
68752,15489368,17561817,1
68753,2089039,2421508,1
68754,29293936,31817119,1
68755,14580012,16642321,1
68756,18975813,21128430,1
68757,35004481,37687829,1
68758,23193357,25546196,1
68759,8638851,10410659,1
68760,6320433,7851696,1
68761,6300906,7832161,1
68762,16372157,18474646,1
68763,498183,417337,1
68764,32169456,34782735,1
68765,968239,1189202,1
68766,11657844,13630029,1
68767,12486933,14499045,1
68768,11966517,13958676,1
68769,28201998,30715113,1
68770,525636,680087,1
68771,6156521,7638649,1
68772,814232,1021731,1
68773,3675481,4638610,1
68774,32379058,34992291,1
68775,8596009,10348087,1
68776,19687234,21909978,1
68777,24705896,27148774,1
68778,582740,748862,0
68779,16632452,18754967,1
68780,9766156,11618158,1
68781,10617458,12489478,1
68782,685078,874663,1
68783,22211686,24534600,1
68784,20700516,22973093,1
68785,6579298,8131333,1
68786,16280818,18383370,1
68787,13096495,15118694,1
68788,8856597,10648574,1
68789,14459005,16521314,1
68790,27701098,30214212,1
68791,7720783,9422199,1
68792,750670,950046,1
68793,30425800,32968981,0
68794,6919551,8561498,1
68795,1515204,1777411,1
68796,31387443,33960664,1
68797,1414617,1664591,1
68798,33351614,35994951,1
68799,1560195,1827067,1
68800,7711179,9412589,1
68801,22151695,24474595,1
68802,997329,1222430,0
68803,5695168,7107321,1
68804,630075,791916,1
68805,32118586,34721794,1
68806,21511007,23833914,1
68807,30275666,32818872,1
68808,35441141,38138354,0
68809,13038358,15070532,1
68810,25267129,27719926,1
68811,13146629,15168816,1
68812,28544864,31068099,1
68813,5625870,7008120,1
68814,14498584,16560913,1
68815,11628161,13600350,1
68816,669298,855769,1
68817,5156881,6479236,1
68818,22353736,24676411,1
68819,29533893,32067055,1
68820,7344724,9006870,1
68821,2827159,3409690,1
68822,13038561,15070739,1
68823,12616954,14629119,1
68824,1609368,1881148,1
68825,1280512,1523842,1
68826,21380387,23693283,0
68827,20759091,23031847,1
68828,13197936,15230113,1
68829,33481359,36124637,1
68830,25237495,27690193,1
68831,471342,595051,1
68832,23473133,25826066,1
68833,3348968,4151635,1
68834,2311815,2744462,1
68835,8607884,10359861,1
68836,7379818,9041763,1
68837,1430145,1681398,1
68838,28732696,31265820,0
68839,4276319,5458620,0
68840,5757879,7190100,1
68841,3147892,3860261,0
68842,12997118,15029302,1
68843,8394770,10136911,1
68844,5031523,6333947,1
68845,1140849,1381312,0
68846,21581307,23914203,1
68847,5177142,6499507,0
68848,22371589,24704530,1
68849,12955561,7830172,1
68850,16942426,19064976,1
68851,10784904,9486719,1
68852,9665667,11517737,1
68853,12399154,14411283,1
68854,20070366,22332878,1
68855,6167391,7649522,0
68856,2827665,3410257,1
68857,12515236,14527382,1
68858,1038320,1268226,1
68859,6541724,8093777,1
68860,30295299,32838480,1
68861,19177708,21380279,1
68862,19576985,21799715,0
68863,8564969,10317106,1
68864,547734,706266,1
68865,25066011,27528966,1
68866,26219918,28692677,1
68867,779255,981920,1
68868,5037215,6339506,1
68869,3499058,4381748,0
68870,26769941,29262926,1
68871,28522677,31045807,1
68872,34443934,37107317,1
68873,6180893,7673032,1
68874,464987,583129,1
68875,14569748,16632054,1
68876,3733155,4726353,1
68877,13178282,15210473,1
68878,5959150,7431555,1
68879,19256366,21449139,1
68880,26278730,28751669,1
68881,6225043,7737178,1
68882,22462371,24785226,1
68883,9645058,11497188,1
68884,34414173,37077573,1
68885,29084030,31617216,1
68886,20751706,23024172,1
68887,4310931,5493605,1
68888,9844722,11696858,1
68889,1623052,1895058,1
68890,13567417,15619764,1
68891,21460582,23783485,1
68892,3664665,4627578,1
68893,13416824,15469125,1
68894,17562798,19675349,1
68895,10172295,12023622,1
68896,1577572,1846259,1
68897,479148,608699,1
68898,20058077,22320726,1
68899,474768,600664,1
68900,3016808,3637013,1
68901,2227453,2639896,1
68902,13237656,15279854,1
68903,1234374,1474749,1
68904,1542899,1808603,1
68905,767252,968310,1
68906,402547,447310,1
68907,1134005,1373145,0
68908,15531426,17623843,1
68909,1233231,1473635,0
68910,12705754,14717900,1
68911,4164863,5307046,1
68912,28734145,31267329,1
68913,8235344,9977455,1
68914,12766814,14788935,1
68915,11728349,13700546,1
68916,2175334,2548232,1
68917,16501654,18604153,1
68918,5234986,6577169,1
68919,13167822,15200006,1
68920,542263,699811,1
68921,5966181,7438567,1
68922,496277,635870,1
68923,9776159,3875910,1
68924,12576949,14589114,1
68925,13547226,15599577,1
68926,36330851,39042217,0
68927,11656493,13628655,1
68928,27491469,29994595,1
68929,13117062,15139264,1
68930,21371072,23683918,1
68931,15199144,17271587,1
68932,27781995,30285112,1
68933,28442617,30965746,1
68934,792374,996790,1
68935,12408665,14420792,1
68936,224541,224356,1
68937,8960044,10751735,0
68938,10064921,11917056,1
68939,4299101,5471601,1
68940,10163204,12014471,1
68941,2228613,2641154,1
68942,26819990,29302947,1
68943,431087,511519,1
68944,696636,887820,1
68945,1426067,1677224,0
68946,2378031,2840425,1
68947,24745050,27188052,1
68948,4435057,5667247,1
68949,10149784,12001312,1
68950,5969558,7442011,1
68951,5956732,7429112,1
68952,12968071,15000258,1
68953,10073291,11924485,1
68954,33591299,36244564,1
68955,37127876,39900667,1
68956,30535606,33088773,1
68957,1391551,1638631,1
68958,19207046,21409740,1
68959,2380203,2842801,1
68960,4549022,5801377,1
68961,1535514,1800730,1
68962,31637116,34190281,1
68963,19406436,21619179,1
68964,1077595,1313976,1
68965,6626095,8208258,1
68966,1057720,1289487,0
68967,3055639,3727995,1
68968,8616131,10388154,1
68969,28923872,31447070,1
68970,11387172,13329346,1
68971,3639461,4591971,1
68972,1564966,1832244,0
68973,23864827,26237588,1
68974,3288008,4060637,1
68975,8639415,10411186,1
68976,31206494,33779674,1
68977,23904495,26277278,1
68978,5620137,7002541,1
68979,13508105,15560410,1
68980,34983213,37656475,0
68981,28923252,31446416,1
68982,23042685,25395645,1
68983,1601088,1871971,0
68984,31807749,34420915,1
68985,1351014,1595243,1
68986,10775258,12667377,1
68987,586494,753458,1
68988,8137881,9879866,1
68989,8055011,9777132,1
68990,31357371,33930606,1
68991,13336812,15379041,1
68992,12866554,14888676,1
68993,1191902,1433064,1
68994,3497674,4380204,1
68995,7380501,9042447,1
68996,7456169,9118249,1
68997,1021441,1250198,1
68998,20108763,22371399,1
68999,10707305,12599392,1
69000,3065814,3738235,0
69001,13015922,15048126,1
69002,19637288,21860005,1
69003,3920155,5013925,1
69004,36361062,39092444,1
69005,1253828,1496014,1
69006,24836232,27269040,1
69007,36078808,38790369,1
69008,1623589,1895629,1
69009,34813042,37386322,1
69010,23825771,26198388,1
69011,10107183,11959108,1
69012,13877926,15930253,1
69013,32410071,35023376,1
69014,3290732,4063615,0
69015,7089502,8751530,1
69016,1593499,1863498,0
69017,34983268,37656533,1
69018,849295,1060997,1
69019,33131268,35774570,0
69020,7256807,1543894,1
69021,10624856,12496978,1
69022,3535584,4427865,1
69023,34914760,37598122,1
69024,12566284,14578458,1
69025,11698112,13670279,1
69026,997758,1222885,1
69027,35601180,38298395,1
69028,450371,553881,1
69029,13408798,15461088,1
69030,1503946,1765535,0
69031,24715976,27158841,1
69032,5456053,6808272,1
69033,28594137,31117343,1
69034,6926531,8568553,1
69035,3631573,4584336,1
69036,22242755,24565569,1
69037,1252889,1495451,1
69038,1219175,1459555,1
69039,8971653,10762996,1
69040,6415162,7947268,1
69041,22242758,24565572,1
69042,5375605,6727833,0
69043,33141199,35784490,1
69044,13957983,16010318,1
69045,842052,1052664,1
69046,30956237,33519425,1
69047,28192542,30705681,1
69048,20782558,23054990,1
69049,30165371,32708552,1
69050,9825193,11677266,1
69051,7435414,9097540,1
69052,2381614,2844302,1
69053,1596195,1866494,1
69054,36271910,38983362,1
69055,35833805,38529277,1
69056,5979607,7452054,1
69057,10125596,11977710,1
69058,34273660,36937025,1
69059,5124567,6446718,1
69060,3235828,3978108,1
69061,2085930,2418185,1
69062,5797419,7229454,0
69063,35883128,38578542,1
69064,6625310,8207464,0
69065,25256999,27709795,1
69066,27622161,30125330,1
69067,10935187,12837340,1
69068,23553603,25926499,1
69069,12597267,14609428,1
69070,5135243,6457539,1
69071,584718,735811,1
69072,1411092,1660915,1
69073,17715682,19848150,1
69074,7068499,8730565,1
69075,4155040,5297245,1
69076,16181582,18284072,1
69077,8976986,10779010,1
69078,6827632,8449674,1
69079,3357268,4170897,1
69080,1685509,1967712,1
69081,30375706,32928877,1
69082,5346013,6698249,1
69083,1577197,1845672,1
69084,11665894,13638047,1
69085,5875052,7337200,1
69086,19106146,21308864,1
69087,8305019,10047146,1
69088,17964681,20117173,0
69089,3185023,3917780,1
69090,12266200,14258354,1
69091,9055432,10867513,1
69092,28062798,30575961,1
69093,24836002,27268852,1
69094,6636218,8218370,1
69095,6523530,8075467,1
69096,21241095,23543927,1
69097,27731985,30235128,1
69098,641190,820768,1
69099,1441435,1693456,1
69100,462020,577787,1
69101,21311238,23614033,1
69102,7658399,9340334,1
69103,7062263,1269497,1
69104,10079153,11930790,1
69105,7103941,8765500,1
69106,1384060,1629337,1
69107,35023757,37707046,1
69108,7048257,1661933,1
69109,24565022,26987956,1
69110,33351218,35994533,1
69111,1318058,1563432,1
69112,12467796,14479901,1
69113,1585525,1855149,1
69114,1142277,1383042,1
69115,7617066,9299119,1
69116,16010818,12787272,1
69117,32138338,34741522,1
69118,27260092,29743155,1
69119,22041402,24364346,1
69120,724993,920177,1
69121,20719834,22992453,1
69122,20812179,23084645,1
69123,5959994,7432414,1
69124,516611,667665,1
69125,23303011,25665965,1
69126,6314928,4723556,1
69127,774454,962218,0
69128,3185081,3917841,1
69129,1562109,1829540,1
69130,6124670,7606825,1
69131,33230766,35874038,1
69132,22402465,24735304,1
69133,438273,512226,1
69134,35834064,38529560,1
69135,483865,615829,1
69136,5626238,7008502,1
69137,11397029,13319238,1
69138,1136590,1376343,1
69139,35703745,38399208,1
69140,7314759,8956910,1
69141,18955295,21117988,1
69142,2368460,2830944,1
69143,879597,1094532,1
69144,3376312,4228746,1
69145,3538623,4431243,1
69146,31828118,34441303,1
69147,29313901,31847067,1
69148,12987506,15019676,1
69149,574507,739065,0
69150,17714955,19847453,1
69151,15459816,17532261,0
69152,12525404,14537544,1
69153,4094872,5227059,1
69154,29764143,32317321,1
69155,11695396,13667549,1
69156,13155970,15188166,0
69157,1514154,1776528,0
69158,36270156,38981474,1
69159,7695813,9397943,1
69160,1102533,1339187,1
69161,21890950,24223913,1
69162,8599741,10351246,1
69163,5844667,7196431,1
69164,35034817,37718188,1
69165,1570926,1838754,1
69166,1020774,1249557,1
69167,20732275,23004748,1
69168,14478956,16541261,1
69169,3293648,4166894,1
69170,19928194,22150781,1
69171,23905558,26278173,1
69172,11677646,13649829,1
69173,7194757,8756201,1
69174,6330468,7861704,0
69175,31316365,33889534,1
69176,538689,695685,0
69177,5696009,7108150,1
69178,714966,908444,1
69179,10895192,12777329,1
69180,1206830,1448023,1
69181,6445276,7987399,1
69182,7615773,9297875,1
69183,3346312,4148656,1
69184,645593,826071,1
69185,18485352,20648022,1
69186,19406409,21619154,1
69187,636840,815794,1
69188,4295056,5467251,1
69189,28724241,31257430,1
69190,10556276,12438322,1
69191,6185226,7657374,1
69192,26199764,28672530,1
69193,3631086,4583790,1
69194,3676357,4639574,0
69195,15960662,18053163,1
69196,6165188,7647334,1
69197,34953408,37666682,1
69198,895197,1115748,1
69199,1606554,1878352,1
69200,24584816,27007782,1
69201,16512810,18645253,1
69202,12576439,14588601,1
69203,8987212,10769195,1
69204,33391252,36034561,1
69205,7339232,9001223,1
69206,5979528,7451972,1
69207,7077718,8739839,1
69208,5793241,7224971,1
69209,516322,667341,1
69210,36371394,39102789,0
69211,3095280,3767507,1
69212,3156546,3868841,1
69213,4566585,5818835,1
69214,14679095,16741424,1
69215,6175803,7667949,1
69216,8625267,10397351,0
69217,2694928,3257128,1
69218,12735636,14757840,1
69219,13367657,15409865,1
69220,16181081,18283580,1
69221,30855784,33408946,1
69222,1075806,1312170,1
69223,2694621,3256778,0
69224,32208163,34821328,1
69225,21010612,23293313,1
69226,24645186,27078176,1
69227,18584843,20747536,1
69228,10098222,11949931,1
69229,6114620,7596773,1
69230,398355,439999,1
69231,17694678,19827170,1
69232,4775753,6047963,1
69233,12796354,14818490,1
69234,2301597,2734189,1
69235,29694947,32228190,1
69236,28112166,30625288,1
69237,12595525,14607681,1
69238,12285660,14277811,1
69239,2276095,2698356,1
69240,6444936,7987064,1
69241,3187083,3919988,1
69242,36712184,39454904,1
69243,10757060,12649133,1
69244,6169247,7651390,1
69245,12408988,14421123,1
69246,6321412,7852608,1
69247,13677407,15729754,1
69248,36310417,39051754,1
69249,26479438,28962455,1
69250,2298285,2730696,1
69251,4766487,6028729,1
69252,7082829,8744432,1
69253,3065399,3737691,1
69254,503672,648311,1
69255,16351725,18454224,1
69256,17132774,19255313,1
69257,8588571,10330350,1
69258,35959664,38661357,0
69259,1010159,1237160,1
69260,12245322,14237476,1
69261,35116282,37797654,1
69262,26449667,28942648,1
69263,37051122,39762837,1
69264,20771318,23043876,1
69265,30185066,32728243,1
69266,19936938,22159685,1
69267,4281609,5464299,1
69268,2299092,2731565,1
69269,16030743,18123240,1
69270,19145357,21348110,1
69271,29585051,32118288,1
69272,36723167,39465885,0
69273,7684723,9386863,1
69274,1259970,1502865,1
69275,17522939,19645485,1
69276,3695727,4668049,1
69277,535631,692098,1
69278,5175832,6498092,1
69279,8960948,10752444,1
69280,5544742,6916895,0
69281,475830,602551,0
69282,5618437,7000765,1
69283,29214248,31747438,1
69284,11727335,13699527,1
69285,33411325,36054620,1
69286,9186247,11018291,1
69287,13458722,15511015,1
69288,1173082,1414584,1
69289,7256955,8898993,1
69290,6817070,8439115,1
69291,9225924,11047993,1
69292,1637666,1910004,1
69293,18996264,21148829,1
69294,35641145,38338359,1
69295,25807012,28260024,1
69296,29765057,32318294,1
69297,17634803,19767296,1
69298,5758107,7190333,1
69299,20879892,23152696,0
69300,6531657,8083667,1
69301,5166462,6488751,1
69302,7380570,9042514,1
69303,26378500,28851467,0
69304,17734063,19866585,1
69305,29604686,32137886,1
69306,25978020,28430908,1
69307,1816496,2118814,1
69308,4165310,5307526,1
69309,24374765,26797727,1
69310,623235,798739,1
69311,712221,905279,1
69312,32018797,34632022,0
69313,6877483,8499393,1
69314,10170267,12021804,1
69315,25476870,27919867,1
69316,23873853,26246734,1
69317,864070,1077225,1
69318,15491026,12466748,1
69319,26158002,28610880,1
69320,10121252,11972666,1
69321,29023490,31546667,1
69322,503416,647895,1
69323,18594807,20757495,1
69324,10757170,12649240,1
69325,7617477,9299502,1
69326,8385203,10127319,1
69327,6837255,1857105,1
69328,1407940,1657384,1
69329,6878218,8499908,1
69330,16401810,14499936,1
69331,15380056,17452503,1
69332,1009398,1236120,1
69333,17684627,13376870,0
69334,10158220,12009938,1
69335,581973,747987,1
69336,1288001,1532175,0
69337,18875556,21048124,1
69338,1252978,1495531,0
69339,18444540,4720481,1
69340,20089656,22352255,1
69341,4767674,6030025,1
69342,1239534,1479721,0
69343,19466316,21679076,1
69344,31507266,34100443,1
69345,28693910,31217102,1
69346,15540478,17632900,1
69347,35958712,38660298,0
69348,10119336,11970970,0
69349,390501,425555,0
69350,482368,613602,1
69351,26589236,29082293,1
69352,1322028,1567015,1
69353,34983583,37656861,1
69354,30244917,32788079,1
69355,7365172,9027294,1
69356,25928079,28380972,1
69357,31597150,34200313,1
69358,2079076,2431512,1
69359,1558357,1825408,1
69360,1059593,1291197,1
69361,4374988,5607170,1
69362,27049772,29552831,1
69363,19657125,21879842,1
69364,6724764,8326965,1
69365,10904899,12787047,1
69366,6288727,7820178,1
69367,35938634,38640189,1
69368,11356934,13289117,1
69369,1583097,1852277,1
69370,29785528,32308809,1
69371,1690204,1972726,1
69372,28562614,31085728,1
69373,16862554,18985093,0
69374,17252844,19385385,1
69375,13098649,15120789,1
69376,1507989,1769582,1
69377,17052745,19175282,1
69378,13046593,15078785,1
69379,8624967,10397086,1
69380,30215585,32758798,1
69381,15691470,17783855,1
69382,29793907,32297069,1
69383,20087602,22350298,1
69384,574645,739252,1
69385,19666786,21889534,1
69386,7728052,9429663,1
69387,621507,796541,0
69388,11945162,13937310,1
69389,8015077,9737201,1
69390,34322168,36985462,1
69391,15410903,17483271,1
69392,5065037,6387226,1
69393,8987568,2630010,1
69394,967897,1188852,1
69395,16462070,18544551,1
69396,14589475,16651787,0
69397,7256584,8898626,1
69398,6566834,8118893,1
69399,31187192,33760413,1
69400,24004048,26376920,1
69401,31447644,34040839,1
69402,31707996,34311191,1
69403,30826156,33379365,1
69404,8989939,10771656,1
69405,389294,423418,1
69406,34403645,37067027,1
69407,5134984,6457239,1
69408,36581420,39334164,1
69409,153434,153428,1
69410,13497558,15549857,0
69411,1500910,1761901,1
69412,8657104,10429085,1
69413,19156849,21359527,1
69414,1248431,1490991,1
69415,12947718,14979899,1
69416,1466547,1722699,1
69417,6765519,8387670,1
69418,23262879,25615809,1
69419,18855200,21027899,1
69420,14819083,16891518,0
69421,6310619,7841909,1
69422,34423495,37086849,1
69423,4545832,5798048,0
69424,5445545,6827754,1
69425,17092611,19215157,1
69426,532230,687975,1
69427,7062670,5826812,1
69428,20398881,22671616,1
69429,22404563,24737141,1
69430,9776562,11628508,1
69431,11668540,13640734,1
69432,4775581,6047780,1
69433,11356306,13288485,1
69434,25988310,28441170,1
69435,3728398,4720988,1
69436,36783360,39526101,1
69437,9534744,11386877,1
69438,17934752,12727383,1
69439,711185,904061,1
69440,15260113,17332555,1
69441,27590624,30093702,1
69442,27561945,30065102,1
69443,5535562,6907753,1
69444,20429314,22702005,1
69445,1303944,1549107,1
69446,4798253,6040730,1
69447,13036378,15068559,0
69448,1544673,1810503,1
69449,977699,1200501,1
69450,10134872,11986999,1
69451,1251221,1493605,1
69452,1509750,1771519,0
69453,12345049,14337202,1
69454,865523,1078839,1
69455,12476321,14488446,1
69456,36290410,38991748,1
69457,14237962,16290363,1
69458,34422531,37085829,1
69459,2089028,2421496,1
69460,708626,901139,0
69461,31257080,33830305,1
69462,1477241,1734865,0
69463,1008915,1235633,0
69464,8599752,8339932,1
69465,34061790,36735058,0
69466,8315242,10057359,1
69467,12585745,14597901,0
69468,7448891,6106784,1
69469,34863399,37546673,1
69470,2381213,2843874,1
69471,1816204,2118506,0
69472,817326,1025138,1
69473,15880684,17973183,1
69474,2077050,2429364,1
69475,1594997,1865254,1
69476,8667787,10439675,1
69477,36158785,38860343,1
69478,474459,600148,1
69479,14508217,16570595,1
69480,5028701,6331015,1
69481,4281268,5463936,1
69482,523872,677847,1
69483,6710105,7020312,1
69484,1038147,1268064,1
69485,34031833,36695103,1
69486,16362483,18464941,1
69487,19756862,21979605,1
69488,3149464,3861945,1
69489,8564656,10316799,1
69490,4074708,5206886,1
69491,11356564,13288743,1
69492,1298896,1543744,1
69493,15430179,17502608,1
69494,4974896,6277071,1
69495,33501735,36145019,1
69496,24655737,27088619,0
69497,9796918,11648892,1
69498,4311351,5494050,1
69499,23733421,26106345,1
69500,19566874,21789618,1
69501,3371262,4224283,1
69502,26889916,29372913,0
69503,35743324,38438751,1
69504,13757631,15809959,1
69505,12355012,14347165,1
69506,27681586,30194739,1
69507,29373952,31907117,1
69508,6205068,7687206,1
69509,12306639,14298783,1
69510,20680719,22953261,1
69511,14638958,16701285,1
69512,6521209,8073195,1
69513,32429917,35043221,1
69514,565779,727874,1
69515,1418644,1668763,0
69516,8658187,10430090,1
69517,24606381,27039182,1
69518,1223332,1464226,1
69519,16431687,18514199,1
69520,8986920,10768924,1
69521,3055262,3727535,0
69522,1414690,1664670,1
69523,14538861,16601182,1
69524,30185282,32728466,1
69525,6728006,8330301,1
69526,23133083,25485982,1
69527,14427859,16480258,1
69528,15330055,17402491,1
69529,19637535,21860239,1
69530,714804,908267,0
69531,12448900,14461031,1
69532,23813316,26186278,1
69533,2464576,2956727,1
69534,15711510,17803919,1
69535,17973872,13390734,1
69536,10160641,12012179,1
69537,10647869,12519865,1
69538,7696412,9398476,1
69539,28543755,31066911,1
69540,1186454,1427820,1
69541,26277669,28750730,1
69542,21390559,23703456,1
69543,12316909,14309053,1
69544,3639236,4591725,1
69545,6309123,7840559,1
69546,15370616,17443031,1
69547,7690061,9391429,1
69548,14799060,16871498,1
69549,476319,603322,1
69550,482640,613972,0
69551,35126158,37807520,0
69552,6175278,7667416,1
69553,19055617,21258366,1
69554,1563178,1830432,1
69555,6190586,7662724,1
69556,28392703,30915838,1
69557,12528800,14540935,1
69558,3917468,5010571,1
69559,1233389,1473821,1
69560,21010308,23293039,1
69561,12646796,14648944,1
69562,1125886,1363868,1
69563,35978361,38679897,1
69564,6515204,8067324,1
69565,5545213,6917388,1
69566,12446869,14458999,0
69567,3528936,4421559,1
69568,1256771,1499522,1
69569,2078180,2430567,1
69570,6719984,8322304,1
69571,26790122,29223094,1
69572,1089352,1326630,1
69573,24244816,26647694,1
69574,22161707,24484622,1
69575,643694,823773,1
69576,5135815,6458198,1
69577,4075006,5207219,1
69578,37660632,40423404,1
69579,27631772,30134911,1
69580,3727366,4719853,1
69581,3733984,4857264,1
69582,31156906,33730116,1
69583,3293976,4167291,1
69584,21410457,23723357,1
69585,10894626,12776774,1
69586,18965272,21198002,1
69587,345439,345428,1
69588,6699267,8301537,1
69589,3932380,5026374,1
69590,31086329,33659517,1
69591,23262790,25615732,1
69592,417906,487490,1
69593,10974861,12887015,1
69594,1524299,1788405,1
69595,20398942,22671677,1
69596,4914925,6207076,0
69597,22292515,24615361,1
69598,28823363,31346534,1
69599,8854812,10646940,1
69600,9867144,11719070,1
69601,6595744,8177907,1
69602,11675109,13647257,0
69603,4245200,5417400,1
69604,1638104,1910475,1
69605,2217627,2630049,1
69606,3807090,4850817,1
69607,272218,272215,1
69608,12585863,14598024,1
69609,5629979,7012437,1
69610,1541764,1807255,1
69611,10142112,11993372,1
69612,15800856,17893352,1
69613,9066054,10878085,1
69614,33581381,36234652,1
69615,31207541,33780784,1
69616,12448786,14460919,0
69617,20670524,22943110,1
69618,3198663,3931631,1
69619,16361824,18464319,1
69620,12388593,14400707,1
69621,1178834,1420352,1
69622,12409021,14421155,0
69623,12997122,15029306,1
69624,10087516,11939310,1
69625,296903,296900,1
69626,29604973,32138193,1
69627,601769,772148,0
69628,32038289,34651466,1
69629,15550452,17642859,1
69630,20678744,22951547,1
69631,20439186,22741912,1
69632,1531580,1795508,1
69633,11454916,13387070,1
69634,34652841,37336110,1
69635,749765,949031,1
69636,9514830,11346964,1
69637,5195605,6517834,1
69638,24776799,27219539,1
69639,494089,632384,1
69640,821835,1030225,1
69641,8946023,10738093,1
69642,1164142,1405375,1
69643,17633420,19765952,1
69644,1339591,1583960,0
69645,14618739,16681079,1
69646,16302712,18405151,1
69647,20138710,22401383,1
69648,800944,1006483,1
69649,1605630,1876815,1
69650,4547614,5799900,1
69651,3357970,4171659,1
69652,10181366,12032712,1
69653,7339376,9001358,0
69654,12355029,14347182,1
69655,890651,1107298,1
69656,32199122,34812359,1
69657,18815030,15230302,1
69658,998817,1224184,1
69659,29964951,32498140,1
69660,800862,1006393,1
69661,26389323,28862206,1
69662,3806913,4850627,1
69663,12277559,14269710,1
69664,3005412,3637632,1
69665,23273082,25636033,1
69666,14510806,16573081,1
69667,1588990,1858446,1
69668,17794103,19926631,1
69669,759491,959738,1
69670,28603048,31126187,1
69671,12398442,14410575,1
69672,28662593,31195706,1
69673,19067228,21269897,1
69674,16201941,18304417,1
69675,1359016,1603194,0
69676,3108683,3781273,1
69677,6905314,8547410,1
69678,513120,662966,0
69679,2365777,2828010,1
69680,32148296,34751469,1
69681,17292745,13288308,1
69682,11275929,13188099,0
69683,478163,607006,1
69684,1442089,1694210,1
69685,21361511,23674340,1
69686,32148893,34752105,1
69687,1486857,1746034,1
69688,4547551,5799837,1
69689,13487683,15539983,1
69690,7694605,9396753,1
69691,15631444,17723856,1
69692,7638223,9320199,0
69693,19205561,21408312,1
69694,1353524,1597882,1
69695,30806074,33359276,1
69696,1398627,1645908,1
69697,26289904,28762679,1
69698,36551133,39293850,1
69699,22792835,25135755,1
69700,14508056,16570452,1
69701,1620724,1892662,1
69702,37117466,39890223,1
69703,15520295,17612716,1
69704,31187434,33760672,0
69705,35226164,37907529,1
69706,436364,522164,1
69707,19087014,21289695,1
69708,10548945,12430880,1
69709,1615688,1887484,1
69710,12635772,14637927,1
69711,6328162,7859682,1
69712,14238322,16290712,1
69713,2306756,2739052,1
69714,7935185,9657295,1
69715,16361402,14258357,1
69716,5801222,7232930,1
69717,32499402,35112671,1
69718,126982,126868,0
69719,9185881,11017946,1
69720,1034816,1264443,1
69721,35104450,37787786,1
69722,22872667,25225617,1
69723,1678161,1960534,1
69724,2635876,3178143,1
69725,1481073,1739639,1
69726,29014168,31537387,1
69727,11955779,13947926,1
69728,28983384,31506557,1
69729,28953852,31467045,1
69730,32359121,34972353,1
69731,615530,789319,1
69732,11458318,13390477,1
69733,16722336,18834857,1
69734,444563,542154,1
69735,2838521,3421137,1
69736,20129537,22392160,1
69737,3808193,4852004,1
69738,508579,656234,1
69739,388115,421320,0
69740,33201593,35844936,0
69741,6804886,8427029,1
69742,28733691,31266865,1
69743,24024520,26397286,1
69744,14659396,16721723,1
69745,1595451,1865920,1
69746,9027135,10839076,1
69747,6718384,8320698,1
69748,868027,1081707,1
69749,6515722,8067833,1
69750,15370104,17442541,1
69751,24475054,26887976,1
69752,12595613,14607768,1
69753,29934872,32478039,1
69754,30815791,33368969,1
69755,5637971,7020301,1
69756,12426804,14438899,1
69757,9218629,11040543,1
